State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
22,0.000640329536973647,1.43959956597484E-06,0.00147834956434675,0.00461855065448666,4.56705819653404E-06,0.0298501398577577,0.0842004099596428,9.0128704468197E-06,9.32941154037474E-05,0.00716131892373399,0.000757851835006626,0.000152693685779251,0.0137497599004392,0.00653238851076068,0.226261522095324,0.00596418351744659,3.57096966795048E-07,0.00349404935679864,5.56863750594567E-07,6.58915374182673E-07,0.00553941771050391,0.00453696145547729,0.00197027533254331,0.00161310719461531,0.272818295420858,0.0142381193102075,0.00148226422668666,0.115791897253544,0.00399935635017284,0.000294021052481007,3.9540240531916E-06,0.000829803347646635,0.000115319257985242,0.000185160189741016,0.00105174807015667,0.00165836638139782,5.12241435500529E-08,0.00557550829343843,0.00330936438855453,6.33904424629064E-06,2.65608461478665E-09,2.46281407786744E-07,0.000148481676706903,0.00574155971323765,2.42794342967789E-05,0.0804538020837811,0.00307211021679713,1.79555601975782E-07,0.000537759361984182,0.00121590989517335,0.00262542301776808,0.00510226233909335,0.000122727307440739,0.268522000743022,0.00205099769247672,0.000130916824970918,0.000135012901037783,3.34902184763635E-10,0.00105067148264823,0.00794015865561781,
23,0.00232147253132953,0.0115409493740291,0.00848406225217436,0.000367611752278439,0.082436393905368,0.00171249026187152,0.00902957088245528,9.48933251103692E-05,0.107566149987511,0.003164676012437,0.000667121520328329,0.136547605075594,4.49813514050436E-08,0.00665142088442337,0.00456315994542279,0.000307121549091037,0.000374665499331174,5.42141721397864E-05,0.0123526551870549,1.47531086333584E-05,0.00963938302403957,0.0294772461388793,0.000107831385466106,0.000142614919532157,7.44933332159496E-07,0.000201498735441021,0.158596485449485,8.04327477588696E-06,0.00116027162017756,4.4024224725179E-05,0.0291564490261558,1.19675451696858E-05,0.0002088702284081,0.0121022787037141,0.000399600938791729,0.00142486967340321,0.00134516131147414,0.00436592052922684,8.09197999099752E-05,0.000284162222714485,0.0973435597416386,5.23104434339921E-05,6.66527914994009E-06,1.82808913239788E-05,4.64583062638705E-13,1.45734381645147E-06,0.00428099563569905,2.29600307782215E-05,0.00300796891432475,3.71383705340986E-05,0.0203603405616991,6.67091731993781E-05,0.149731851434159,0.011726857422553,0.0266618964531298,0.00981845888518127,0.000223181355063076,0.0620163777614286,0.0168911143494377,8.18832773158962E-10,
24,0.000385830536015462,6.06603504364587E-06,1.71787660734744E-05,0.00187811675296363,0.00470484924087375,5.06308758772617E-07,2.53167640119759E-06,0.00667580303913432,0.00632698876743373,8.32296520306372E-05,0.00136030241491866,0.000614260072660058,0.000588076526014688,0.195871842576859,2.06932603904365E-05,0.000908947114653804,0.0140278676376004,0.000241042871451605,4.39810053284483E-08,0.0109531673672927,0.000251945943585321,9.54515210254151E-05,0.0367862827864972,2.82593813319987E-06,7.02508362939442E-05,0.0735559948537921,0.00933832964101391,0.00268729187052812,3.06927841940952E-05,0.000286244840344999,8.56795251255912E-08,0.000535870768921379,0.000112199012052373,0.0104701158927299,0.00271432790118873,0.000183427013982682,0.00342732601855711,0.00095820185952218,0.000123297695926605,0.00429388895071453,0.111183980406141,0.00320313043368127,0.0165655273508029,1.53001473692687E-06,2.38601413213364E-08,1.14831590488792E-05,0.000335398187460775,5.05167459357567E-07,0.00495880364813233,0.474127404148939,8.09814394497864E-05,6.00662842913325E-05,0.000807943117896575,2.23744604146643E-05,0.0402083029577341,0.00877732719398863,0.00866280698629164,0.191712651036061,0.0135440163535945,3.22992793748031E-11,
25,0.00011038563934806,0.000135457138186402,0.0352973314285867,0.00786576718900566,1.20914955329483E-05,0.0521439812933485,0.0235816720915168,5.35415808664082E-05,0.0102101486567205,0.0213059366933107,0.00486109930729013,0.00624011869393071,0.00204401958605572,9.14166480456129E-05,0.0569500800713753,0.00541585346984826,9.12208545977115E-07,0.000619799557000825,0.000120785756012621,1.15940067502147E-07,0.0169723126369683,0.0750444730879945,0.0652675018576431,0.000649333674545791,2.35176135734564E-05,0.0616640969418848,0.000982039866167763,0.00509489652821312,0.0482180046281258,6.13172772459801E-05,7.16073352094601E-10,0.000260536713771591,7.67982687487167E-05,0.00052749927504144,0.0197274284885735,0.000953512583540008,0.000391579204200389,0.000182315131234153,0.00133079908100793,8.60891877741886E-06,2.42531748611924E-07,1.34319556623413E-06,0.0059995901582705,5.10184118982211E-05,3.54234576388424E-05,0.00117066227729551,0.000196932638090305,6.87119664025085E-07,0.00626175934331817,0.000529183037265169,1.87045628875344E-05,0.0481688424579209,0.0592778484710982,0.0224167735932092,0.00339929248077224,0.000453583897362993,0.00204621648953037,2.41831860352997E-08,0.00192051572257685,1.12843660452673E-05,
26,0.000139462681602875,0.0155566556253731,0.000767415680891414,0.0608915787861205,0.00069969099108039,1.99560956656317E-05,0.12462744545909,0.0120608032063404,1.3719850566394E-05,0.00208274117045675,0.12967516975065,0.0564831020391423,0.0930428216692554,0.000358828757228632,0.000738495875993164,2.88980422813253E-05,0.0396872964271888,0.000977340269506338,0.019797324134892,0.518269183197307,0.00167181767000529,0.0871760197681883,0.103202767356713,0.000653011152867602,0.0206128526418475,0.147027244768577,0.00131303787483816,1.56066359464522E-05,0.0147373553363768,0.00785924846155255,3.03015470801624E-08,0.0448416288020128,0.0729104945075982,0.0138699372043708,0.0151512145348847,0.0198471040547172,0.0645173636574059,0.00134456445428522,0.0003009827165219,0.000149251282092946,0.00212225958593518,0.000872012029687928,0.000346793202979484,0.172434604008546,2.22000806824733E-09,1.22428030424766E-05,0.0216661889145825,0.00160143683019673,0.00678277506556501,0.0225292945322589,0.0884294259930216,0.0592827704652845,0.000301284459187623,0.0114599894916331,0.0826723378026157,6.46776876458541E-06,0.00133625364021248,0.00390881365853696,0.00237364537051517,0.00319974177112177,
27,0.000601351882242221,5.65353571459499E-05,3.07880158396775E-07,0.0041219560126234,0.0229006869986239,1.71580902007283E-06,7.74704716815485E-05,7.63756126643596E-05,0.000400924401233701,0.000426682344112672,0.000597623806151376,0.0498553471743439,0.00386413594303633,0.0572622690834241,0.00229461700060175,0.00731083337523678,0.0274806445202244,0.000440840153590307,0.000714306402529237,0.00289746898105935,0.00885824477361713,0.000379553154951555,0.000869589953587481,0.0185955987018081,0.000322615824016825,0.00184535693490824,0.0843230745897563,0.000179458991902866,0.000152085821426165,0.00211534896037753,0.0031754646740893,0.00148345087361562,0.0028219108250385,0.236958491320412,0.00038672410621184,0.00234397310586883,0.0133054686347006,0.00343989068295051,0.000755931369740918,3.44968542570006E-08,0.125998286701954,0.00245218259093413,0.0110785070383217,0.0149870386639717,2.90162582935485E-08,1.66812602076072E-05,0.00277386496889725,3.39461610572344E-05,0.0102534059412407,0.000214246006535096,0.000267067835776787,0.0015938876256988,0.000548785601917826,0.00456895459198062,0.004484739572674,0.000682660272184578,0.000684100897516108,0.0469793557903111,0.00293293673118576,8.72931804504848E-07,
28,5.93644715101087E-06,8.51474582263464E-06,0.000498120682600959,0.0287280913875069,4.65300478534389E-05,0.0223623264566712,0.12698407850026,0.0719363345424373,0.059569059837299,0.17281238756215,0.0148638965629345,0.032535906555667,0.000162475692123409,0.00052786821327952,0.0465823650561006,0.0134854060444015,0.000271720301801644,0.0336837949013217,0.0171165392143393,0.000221679740285215,0.0934919698083658,0.0112697384789469,0.000186575633736206,0.0405599795542355,0.00536990791865739,4.3938651942776E-05,0.130739836653337,0.000558396690424276,0.32732648782006,0.00234834442684334,0.000277221689467706,0.363291836577687,0.0083163350247951,8.38723320099128E-07,0.0793500417068625,0.00151479162604874,0.11287393469329,0.00153157374820454,0.000291125046364393,0.00384349150977764,0.00123679881714462,0.0631518295247512,0.000126503985326111,7.03251914331444E-05,2.15734228678857E-05,0.0376633822890162,0.000893207047817176,0.001987668384635,0.0810781426197756,4.44164366682828E-07,0.000471190091256887,0.0395349319555084,0.00784934027960014,0.0238945854673793,0.0102975308670875,0.0311611759144874,0.000586069432499355,0.00198531672476262,0.000461881569726697,3.8453801985702E-07,
29,0.000230513017453751,0.000931055390234497,4.69792909818269E-06,0.00101428015754855,4.23720437527419E-05,2.49194407706214E-05,0.0112382657841467,4.14342885696364E-05,0.000406544329960951,0.000288674662526589,0.0169423740347374,0.0193221906387584,0.00148292985232781,0.0405541320439997,0.000424449627825261,9.82141727434868E-05,0.0490577261851642,8.64230620222637E-05,0.000184998774940661,0.0390349643121825,0.00216953649603874,0.000234538844698017,0.00265298472323847,0.0504737230593492,0.0107164680658094,0.000703709815448258,0.000235482267420873,0.00532385008869138,1.15672485231791E-05,0.0138061480274135,4.12563960322526E-06,0.0002174166139834,0.00341119263789645,0.0424724999424558,6.73836334976476E-05,0.00170958872085333,0.00167348695859616,0.00168192856051295,0.00255467328186478,0.000185964070396788,0.00112206720025862,0.000798590422512517,0.0719534874561905,0.0348710568578958,3.75543642009007E-09,1.02700450860341E-05,0.000795497651584657,0.0084715054656893,0.00189175609396305,0.000582465342352194,7.50737161566162E-07,0.000252763204379986,4.64113123251094E-05,0.00294978559494525,0.000724971818623447,0.000564969512294287,0.000340979542346936,0.398491270075711,0.0190590625127855,3.08104586470757E-05,
30,2.17308490091036E-05,0.000661512635693517,3.3678567218614E-05,0.00011545792331392,0.00479343965936272,1.08523879431226E-05,0.00146333805974315,0.000134412039471938,2.22609244707868E-07,3.49836476093492E-06,6.81372016743556E-05,0.00486332435345287,0.409305081643587,3.5243949182452E-06,1.97984473994752E-08,2.86159350417679E-07,0.00657411709412111,8.077373206076E-07,8.30068151705223E-05,3.74823970572351E-07,3.03080172985894E-05,2.75415160477988E-07,6.39991737091585E-05,7.52052727391542E-07,9.43647730399352E-10,0.20059515510747,4.03139723728069E-05,5.87156549213096E-07,2.38794669421208E-05,1.6063981301432E-05,0.599306653578419,3.92684768736525E-08,0.00234523676318154,1.11842459099232E-05,0.018554590372215,9.00489875783558E-07,0.000358202273690439,1.92584740656442E-06,5.2024289583887E-06,4.25827158951256E-05,1.75964320114529E-05,1.58643774060867E-05,2.73631955874032E-06,0.00312572188961551,0.000844411809242318,5.31289546431692E-06,1.29349341297492E-08,1.47320181518442E-06,3.17846229682978E-09,0.000227359774188447,3.62391667553337E-06,4.41233341400301E-09,2.7647165421674E-05,5.10775534757562E-06,5.72393173360185E-06,5.36265330812591E-06,5.21225713035986E-06,0.000119213771989507,1.08143917870719E-06,0.0397221360690594,
31,0.000398891100067993,0.00198044691494094,0.000258143761500889,0.0556024555814987,0.00149705581372335,0.000721883318334875,0.0219712438952575,0.0527205726269903,0.00250880683325904,0.0522157477257003,0.0215741617473391,0.00530237908818694,0.000693791122151837,0.00360210819168407,0.0524927048122391,0.00365624474261552,0.000109158774266984,0.00017904598088726,0.000400619826227927,0.00537116312912716,0.000202444294109046,0.11619368190825,0.000926574953893469,0.0110526089978799,0.000243029392651268,0.00238898848955641,0.0867430052286416,8.56174232351881E-05,0.104090076141846,3.05225142322663E-05,0.000851797268787872,0.0234731479637607,0.0215356224772996,0.000547480784600315,0.02953538914418,0.0754584440686425,0.000628409468362886,0.00607577451860694,0.000679150867691391,0.00160305191862225,0.0138027137027234,0.0131903379570915,0.000703123253111064,7.11264704952022E-05,3.80431440339851E-07,0.000811574173604025,0.0235418390592767,0.000193661820113828,0.00379634669028431,0.000369423611373361,0.00281051290903887,0.031916351260537,0.000659025520010544,0.0134079785247607,0.0890284696023589,0.00305428127155323,0.0019041439390713,0.00573771522484161,0.00240592715885356,3.43225545876061E-08,
32,6.4648772385707E-06,1.88734165173508E-05,0.00046855449447544,0.00259345392158825,0.00344165257607695,0.000190629834754049,9.24984027614915E-05,0.0622937860888217,0.00620846539170866,0.0075171560151377,0.0452888800243079,0.0114762255910094,4.3935520794437E-05,0.0117886463219241,0.0108156424600389,0.00601913266198111,0.00759111515022036,0.000138888734709547,0.000864994718424547,0.000593700817936701,0.00974565765678058,0.00118858112943161,0.00703393600928606,0.000144946510516297,0.00496107961077263,0.00315645041277852,0.00277593969751352,0.000272537019421351,0.000777520843734319,0.000160653426634119,0.00482434440767351,0.00152387412588136,0.00102214741435121,0.000862125949761326,0.00900669295696285,0.0028529915582067,0.00187885347512937,0.000349798682647448,0.000411711388942367,0.00104734173613041,0.0175949783143883,0.0984606762773284,0.00383844236882378,0.000711396915815273,1.14295103727618E-08,0.000150490622901113,0.000486841089654554,0.00108739079857923,0.00519486718500429,3.46966798193971E-05,4.73280645295973E-05,0.0259411966843234,0.000792964982008615,0.000740693981711253,0.003543309414533,0.0101050771430576,0.000744684992704881,0.000237270506428916,0.00762147300286532,3.45931497352514E-07,
33,2.41567342300635E-05,0.0109005901296941,0.000404172512837824,0.00370414041654586,0.135765420979326,6.84257204025123E-06,0.00796798051024558,2.88137524326654E-05,0.0124257267919108,0.0019506058722961,2.57128285363341E-06,2.24750300030673E-05,8.39614951726293E-05,0.06940113012728,5.37307400994698E-05,0.0534778330314847,0.0214421665601339,0.000766223068252003,1.27723582007515E-05,7.1483744733273E-05,0.00728669423274357,0.0165278624379002,2.30062590644815E-05,0.0356667612141902,8.02816032671355E-05,0.0118328052844739,0.00289892053624688,0.000946462513122489,0.000521150422134973,0.000517302563909222,0.00295237236051921,0.00693195754155103,0.0111568696946133,0.00143345969545058,0.00136699753181649,0.00452805114677691,3.1236699212682E-07,0.109355917426591,0.00228391527980318,0.00720983717016542,0.000610188122488464,0.00315464855920454,0.223067807168466,0.134796060596001,0.00749561990728681,2.79307810002726E-05,0.0257446932402735,2.6715769006722E-06,0.149436592310345,7.27768604380685E-07,0.00119825395896348,0.00735230257182197,0.00551523696498882,2.2065411883413E-06,0.0512012545766161,0.125330451304825,0.0537106579119789,0.00167637057554959,0.209798021568193,0.403925870619426,
34,7.37537351523984E-05,0.000171443043415696,0.000509117644212922,0.0135572825000883,6.10555390738276E-05,7.90815621963155E-05,0.000137228337167901,0.000265807778628407,0.00415247139535634,0.00379789943309833,0.000538132264280599,0.0153635913097979,0.00100256277092023,0.00104319580479276,0.0229229878733089,0.00746155318481595,9.02345131513294E-05,0.000395879943752343,0.0378712676688059,1.26613907596403E-05,0.0291924324096139,0.0113181186593748,9.95004401149569E-06,0.0127729050301785,0.00110916935168091,0.000450407297107117,0.00184658102474675,0.000886327778833071,0.00170302354057318,0.000120435505235494,0.000791444166534024,0.00401994235171112,0.000355272398900902,0.000116273187113686,0.00300643778735261,1.58130312105382E-05,0.000160580741298926,5.9315222122044E-05,0.000829089455230462,0.00153699783237739,6.19552421275318E-06,0.00164705273766802,0.00156427547885333,0.000200702277282339,0.000117794613741199,0.0154031518091934,0.000502991052899644,0.000122040828475588,0.00795982335389863,5.71178148985488E-05,0.000534125864013653,0.0421178024982417,0.00115644459036848,0.00141801731966359,0.00150008201727778,0.0020633499098854,0.00133632675302669,1.69659778327146E-05,0.00247987265337759,1.68031861479085E-05,
35,7.32164822154428E-05,0.000479366603233105,0.000631073628808982,0.00702444085301596,0.00117910105191216,0.000170786174179095,0.000672355591859893,0.0144479641992678,0.00186877511968345,0.0135726828570762,0.0367557980600935,0.000260625798010709,0.000506519710599221,0.0010766170764093,0.0198504633899203,0.00167946362006319,0.00266297956583091,0.000776686279927453,0.000175766022339025,0.000308349402288424,0.00372704267980039,0.0025342294676538,0.00296268659877084,0.00328534546443377,0.0245398034695226,0.000338819182406084,0.000421000935026523,0.000169563763460846,0.00167754200511843,9.12625497780568E-05,0.00419102079687738,0.00204837307595421,0.00187748641423496,0.00220900609132523,0.00108807220203067,0.00368142753560777,0.00932829788192519,0.00309180434839489,0.00041470729907413,0.000286956684537311,0.00233554788012203,0.0374543062386633,0.0002597639744334,0.000644721060238621,1.38715418904722E-08,0.00301370547387282,0.00136960508158454,0.0091834183626703,0.00310402009849233,0.000100397669068327,0.00181685780058312,0.0159518449960125,0.000341159253590247,0.031736101871548,0.00413384221058179,0.00181082033587425,0.000848839257014449,0.000152883216501306,0.00757003394096028,9.11859507497081E-06,
36,3.45824448076472E-06,0.0687742687835035,8.18548047636865E-06,3.5753863931115E-07,0.0680116699705428,1.52350196372784E-08,6.90270844449159E-06,2.49566151090159E-05,0.00114202406038853,5.09823349183482E-07,1.27082276540772E-07,0.000155432641882624,0.028863702355158,9.80679309511322E-05,0.000109983016060215,1.09161654541716E-06,0.0109828945872582,0.00095098629937537,0.0421177969198541,6.43314925870878E-05,0.0190335698348048,0.000332858591077837,1.58970669581877E-08,0.00248770354553509,0.0111879934763542,0.010349267864843,0.0032574270948909,0.0249325913703253,1.59828768096018E-05,0.000252151428779265,0.000232734902876775,0.0195977350565163,0.000232894306005257,0.0253246397776956,1.83918418661857E-06,0.00322211531596666,0.0126641270805992,0.0198197727325302,0.00576901813728192,3.84597087369171E-07,2.50561472302018E-06,0.00331708238091158,0.470348477879564,0.0150853504306829,0.177330698026066,2.17688788786472E-05,0.00674693534960391,3.91708876583018E-08,0.0581699526111978,0.000300457073258652,1.65196972730709E-05,4.62428432737793E-07,0.00086681340293201,3.71399963014368E-05,0.0165325315726648,7.87774078746556E-05,0.0315888511656796,0.000188999365847042,0.00198597889196736,2.67488489079061E-05,
37,0.00146948521086699,0.0627045521019618,0.000145393933832033,0.181639669515665,0.0311529666806946,0.00759820125982641,0.00286478937100235,0.113041938545724,0.00550599638273762,0.265323931360401,0.000568076801885779,0.0130593348950424,2.6010142243318E-05,0.0168365006307057,0.00516578469076483,0.0122773357088777,0.00319593506171087,0.00123189505080538,1.54781732890844E-05,0.00158789064292178,0.00567741896563157,0.0137360576381058,1.50897430629947E-05,0.00141414660064653,7.31358768570431E-05,0.000240881201005305,0.0671077428953923,0.00066481282572724,0.0514085444399308,0.000517897045187677,0.000337154364723334,0.000420167970384761,0.121270428245468,0.00025770679037706,0.167399912905034,0.0297406027639222,0.0259053542118985,0.0125335229236634,0.0012747581470307,1.97946080712682E-05,0.0768507404907489,0.0983134841546323,0.0069392433370726,0.00323811557585421,1.53295541470264E-07,0.000867962350447924,0.00167761443831463,0.000797976416483398,0.00190319678432433,9.50651571142572E-05,0.00896685339408492,4.28079849793364E-05,0.0120218278403701,0.0127158474581472,0.0125003591765813,0.00142362716592508,0.000103742969643611,0.00252242476069692,2.66267345192466E-05,1.06662880602825E-06,
38,0.341950917278473,0.00083199926932136,0.0023174368660632,0.0144318989576024,0.00094946455273824,4.7110480304021E-06,0.000113427787815552,0.00245959641825956,8.12887165955612E-05,0.00134009178096385,0.00130199706481662,0.00624056471901841,3.04735332560206E-05,0.00120976900058658,0.000555669554342234,0.000625951161698992,0.0229153470226328,0.000275362969110982,0.00316415984540503,0.000244141767044696,0.00261732988614967,0.00470755107579521,0.00535825986596856,0.000300444303443408,0.000197177681976337,0.00257477823275849,0.00028801507506744,0.000129184303548136,0.00123217274600203,0.000280799041334209,8.2915517602374E-05,1.8278431819746E-05,0.00635507927807458,0.0216679566896607,0.000508508934687351,0.00281255509948664,0.0160001845246118,0.00201313066221125,0.000430301236022232,0.0158271806903894,2.63905315367434E-06,0.00245446416979912,0.000157002405213314,2.13775795655246E-05,1.37806836387743E-10,0.000225515152576621,0.145625500266895,0.00118769261856841,0.0170249044939406,4.5177108738897E-05,0.160869093704914,0.000317370488732434,0.00665646833394343,0.000925281665267337,0.0352566883439999,0.00296009394473405,0.00259879886528664,0.000956816979497122,0.050192499157625,1.58729090728106E-07,
39,0.595004812119372,0.0204912333985281,0.00369369726874588,0.00118013361649936,0.000126189416400741,4.08126572161527E-05,0.00617112595260269,0.0151948961990072,0.000383076219167966,0.00309151137341452,0.0221754602281693,9.16323484276707E-08,0.00319653540530088,0.000275253020440873,4.70566898031285E-09,0.00158274671492996,0.0129959584586691,0.0209118301140426,8.76142733350163E-12,0.00484616659498685,0.000712484595335614,0.00931733058639606,0.00916684206596369,0.00660854538511616,0.00185668723568167,0.000679064025483559,9.87958936890296E-05,0.00268400294685042,0.00692009017769156,0.000786894153774774,1.08128492861861E-07,0.00101991437101085,0.0201755291227766,0.00625850514582997,0.00312891503599628,0.0423115319366574,5.75167597484758E-05,0.0477207655049619,0.0309057620165019,0.00516052867726126,0.00172719505098544,0.00033546773149241,0.000799070984097543,0.000117140693578437,0.000227083220345712,4.19892970703925E-05,0.308869865130381,0.0482848787339085,0.262080636036896,0.00483408790315398,0.360826821809175,3.4778628361242E-16,0.00127271254831896,0.000398840037075315,0.0490123718941788,0.0014476389145884,0.00122911007130429,2.47267796842364E-05,0.0928787221629087,4.2619874698919E-07,
40,2.66615270786985E-06,0.00487719500611529,0.00205889841701761,0.00374116343223422,1.5918378630938E-05,0.000354942273323483,0.00507750992822577,0.00129349183357213,0.0398523575141313,0.00172154557730519,0.00321446135498612,0.0119525343734184,2.69316607044691E-05,6.41441895957965E-06,0.00491005869672848,0.000112819958045261,8.12394086311095E-05,0.00258125925544906,0.0239727236562153,3.41954676821872E-05,0.00264638414927784,0.00174618126362211,0.00014810013469972,0.00117316642026586,9.71861783241738E-05,1.15480731543449E-05,3.2309769959395E-05,2.48726364821549E-05,0.0121601325802626,0.000207381462775572,9.09069312406256E-07,0.00438489764598607,0.000502313512457493,5.43725361716463E-05,0.00364127969762713,0.00023833444798197,0.0605138718771887,1.07178566722986E-05,3.17538625099709E-05,0.000826869336246019,1.71257624347098E-05,0.00417924302240495,0.000474240607402967,0.0114746756981915,0.00608503730651492,0.00305290510656101,4.87379469884545E-07,0.00011222191672188,0.00179098467131459,0.000123042898953235,1.22353792596047E-08,0.0734620127465045,0.0014225315186532,0.000472931224048466,0.000122101161321163,0.0402909164571005,0.0349724233133457,6.77972834524425E-05,0.000639977875716702,0.10853809925825,
41,0.0100148894228035,0.000189974697218241,0.00139428532884589,0.0153087233690536,0.00038067254657313,0.0444934541374526,0.049050613108338,8.59339926448769E-05,0.000324948731742003,0.00779945350104019,0.000990120401302251,0.120433845251459,0.00663200571271719,0.000113749925462563,0.15261593634462,0.0154907771394166,2.32658808111385E-06,0.000229259288589853,0.0750708086017186,1.67783403479873E-07,0.0822622168346628,0.067191216372484,2.9168299542842E-06,1.49777738624196E-05,0.0256722893206818,0.0908163346661578,0.00165815609458209,0.0277668524594247,0.00227884711793448,4.74642386542912E-05,0.264576629992592,8.28076257753088E-07,4.85550083500646E-05,0.0383279812421488,0.000820109221199398,8.63776606823347E-05,1.85326741975984E-07,2.62795235909936E-05,0.000567650191308242,5.53665223908719E-08,2.17277269694535E-05,2.81288964863878E-09,7.74338394340167E-05,9.30884189171139E-06,1.78319862510793E-11,0.0107270324466853,7.89568597437319E-05,6.81021510430007E-05,4.27936263183978E-06,4.16533439307754E-07,6.45176499990118E-05,0.00185129795051239,0.00022077874624908,0.0488870368818042,0.000671135659222651,1.5438467241497E-05,1.20885403832105E-06,1.62378758803829E-08,0.000137221114415014,5.57685752334583E-06,
42,4.81707589882252E-05,0.000963214856283888,3.28776870554191E-05,0.00228605043279941,0.0092802731893158,0.0150183355516758,0.0236373826863999,0.00065807711104053,0.00492166299995822,0.000810791777892027,0.00268770960162899,0.000714696279783902,1.79820730210566E-05,6.97740748132136E-05,2.24361604512952E-05,0.00743162792124921,0.132204005846449,0.00516143619313657,7.19164983849164E-10,0.000141507745856592,0.000612399279405429,0.00385907610765158,0.000169811408660244,4.37566666577285E-05,3.46181971501466E-05,0.0061555607299493,7.90837585464212E-05,0.011282873511323,0.00154639132563884,0.000221114561490121,0.0129690110090981,0.00109705756994155,0.000435910517898766,0.0965111171274927,0.0329989215041076,0.0241641656963276,6.77977950794655E-05,0.00473722801761481,0.0303183654233605,0.0384141546502806,0.0569608550160452,0.00754571227559027,0.00119400851702867,0.00236672767241233,2.06309968165144E-07,0.00060629216731709,0.000207706705810247,6.74522523362171E-05,0.0123024982712405,1.50673806640896E-05,6.98519889765342E-05,1.72074226214412E-08,0.033292127575294,0.0018053956883436,0.0129062923304425,0.0777989205959591,0.00300153202160378,0.000809198991331312,0.0631876730029985,2.19047638097861E-05,
43,2.04530526743488E-09,0.000601342705490929,2.57437029069913E-05,0.00440212248499165,0.00330921401462642,4.20314457222664E-05,1.14699675569415E-05,0.000314611295187426,5.88428183193834E-05,0.00233509702469997,0.00378764092069223,3.49203467931654E-05,0.00045112100260503,0.000337048288595716,3.40757531351651E-05,7.90581817518965E-05,0.0225752424632802,6.22524058284678E-05,1.95477946222309E-06,0.0106847755291734,0.000338948911405373,0.000324386205566358,0.0231423518212296,0.0105688135529043,0.00160640254090324,0.000501214767513731,0.00229132900255808,1.24518348363333E-06,0.000527089087117316,0.000103588534580051,6.9618032188888E-07,0.00780201952674772,0.00314546991148099,4.0699106991577E-06,0.0221613070806013,0.0139301032542881,0.0014234790756068,6.13075508816282E-05,0.00658362028423085,0.00493139125824935,0.000696151620491113,0.0272775225031507,0.00120688252211808,0.000261709514053848,2.7466948779646E-10,0.00254072651806533,2.15349888377966E-06,0.000272939048003283,0.000130764102209305,0.000175988363043095,1.1028335164742E-05,1.68529437166611E-06,8.49697510462748E-05,0.0127914343724735,0.000235059787733304,0.00265061945151871,0.000945295124143262,0.0270904041772584,0.000978964036657918,6.14296773938651E-08,
44,0.00368155232535699,6.78331587357213E-07,0.00291870097058986,0.00824748173887205,2.65285324276398E-08,9.04590667117885E-06,7.1320989776152E-05,9.7726123221049E-09,1.31333091838012E-05,0.000173692604385805,5.3546230992283E-07,3.70237358182491E-10,0.0112064200827585,0.104965617159078,0.0140021558596292,0.0499769664739419,5.58357065990313E-06,8.75978574511986E-06,2.47623310257205E-15,7.40536534816494E-10,6.70683658275021E-07,0.00213550089133426,0.00325641915040647,0.0001422645023215,0.000414400061411662,0.000110778431561279,9.15058732874974E-09,0.000190845674856367,0.000278131774242796,4.41936163471179E-09,0.00136400394289164,1.78751359469283E-06,1.94346990440971E-06,0.000110377400067909,5.28639985976922E-07,8.92728244680716E-07,2.89495882221105E-09,0.0234419250395471,6.11421055697396E-07,3.30331794368515E-05,7.62197759514741E-08,0.00157109040479429,2.5125328894879E-07,1.32217823488467E-05,5.2279193538246E-24,0.00055809193159464,0.00533821426975964,4.5219038464418E-07,3.91285003914311E-05,2.75635535548246E-05,0.0241488427636222,0.0113857991276886,0.000851967520005071,0.00444981385853814,0.00119069001764503,3.83095348331683E-06,2.3175803799158E-05,3.80792561086492E-10,8.916261729121E-05,0.000533481248659177,
45,0.00131612288455263,3.07192795513965E-05,0.000264125432033306,0.000286612495946791,0.00139806275101768,1.73512939771861E-05,3.46001015236664E-05,4.64545004673171E-06,0.0368593387442537,4.1958688934994E-05,2.64220712298513E-05,0.00343322745405378,5.5379099841418E-06,0.0257868337568093,0.00382926046392802,0.00028867371450236,0.000408152832321243,0.000175966211656003,6.32209698660858E-06,2.48976450674815E-05,0.00404363306685578,0.00181076713008384,0.000310851262863584,0.00074630454495687,4.52951574664746E-06,0.000660585855289793,0.00876371863400032,3.98233926813927E-05,3.29732522936222E-05,1.01837591139277E-05,3.27935399336658E-05,0.000127973269551001,9.02245260289983E-05,0.000546140674939443,1.09036931315173E-05,6.3372031463277E-05,0.00040483343809024,0.00274366558628552,0.000129064381335766,0.00109359818872898,0.0026277322924807,1.42719567152436E-05,0.000396287368653846,2.14865143401388E-08,6.43798324482976E-11,2.93779995993055E-05,0.00722439395725597,2.92359441089215E-05,0.00646879348270697,0.237234667114052,0.0090038606763065,0.013301613318383,0.0156268019672738,4.10124992009899E-05,0.0234248401568751,0.034186635876505,0.00043177144816171,0.011015663855655,0.000639002560526297,1.08289037057245E-11,
